"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:1nhtBtm5sRAjhBvDrsKGDn","Marching Bands","spotify:artist:2UQ6mFkiLYy5VHRJnajQYT, spotify:artist:5P2rwRBgIN450RaJxdjYdA","Neon Dreams, Kardinal Offishall","spotify:album:6u3f8qSzF5HacJwaGN3ydt","Marching Bands","spotify:artist:2UQ6mFkiLYy5VHRJnajQYT","Neon Dreams","2016-04-29","https://i.scdn.co/image/ab67616d0000b2733f50cd1643543ebfe6026a46","1","1","196571","https://p.scdn.co/mp3-preview/06408506fae57f41564be0e6d27fa68a30796ae1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:avl7949","2021-08-31T22:39:18Z","0.709","0.888","9","-4.566","1","0.0751","0.00915","0","0.082","0.506","104.949","4"
"spotify:track:747bG0iLU0mbhFwRXbZOKu","Nightingale","spotify:artist:5hPR4Atp3QY2ztiAcz1inl","Morningsiders","spotify:album:512zhGMqIgPmeGXb98V3zi","Nightingale","spotify:artist:5hPR4Atp3QY2ztiAcz1inl","Morningsiders","2021-09-03","https://i.scdn.co/image/ab67616d0000b2737159275c2c7ccf2a8cf9a0cb","1","1","235380","https://p.scdn.co/mp3-preview/a7ae4ba58f92dffdc1d9b11929dda73b9e7b24fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:avl7949","2021-09-03T23:35:21Z","0.308","0.529","9","-6.188","1","0.0274","0.0392","0.0000401","0.059","0.345","164.253","4"
"spotify:track:6tvDAC8atHIjyLgvOEK1fK","Monday","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:6DdU5f52hpc2gfeLjK374Y","Mercury - Act 1","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2021-09-03","https://i.scdn.co/image/ab67616d0000b2738b0da998550d749d2e0b61d9","1","4","187896","https://p.scdn.co/mp3-preview/7e17f378b9eb39c06aa4a598334e5fb6202bcfb8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:avl7949","2021-09-03T23:35:24Z","0.803","0.649","6","-5.842","1","0.219","0.127","0.0000649","0.0894","0.797","90.006","4"
"spotify:track:7Hz58udd6VQPRcH4R9qVVN","Sideways","spotify:artist:5lAerll3SRz5ATfhZfhGT6, spotify:artist:6AGUQK1EWK6nvN4pLIDQDQ","Modern Original, The Mowgli's","spotify:album:5opT3um71BJ71xVn1Gojbh","Modern Original","spotify:artist:5lAerll3SRz5ATfhZfhGT6","Modern Original","2021-08-20","https://i.scdn.co/image/ab67616d0000b273529325a12272f91a84638112","1","4","172375","https://p.scdn.co/mp3-preview/cacda51e78f00762f922a9ae5a12b3fda102afce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:avl7949","2021-09-03T23:35:29Z","0.609","0.72","7","-6.192","1","0.0327","0.0107","0","0.33","0.475","89.989","4"
"spotify:track:6z39NC4VSSweBHFg9kAoja","#1","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:6DdU5f52hpc2gfeLjK374Y","Mercury - Act 1","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2021-09-03","https://i.scdn.co/image/ab67616d0000b2738b0da998550d749d2e0b61d9","1","5","205040","https://p.scdn.co/mp3-preview/ec1adfd0566c9262a4f7ce3b49d3fff3d73108a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:avl7949","2021-09-03T23:44:18Z","0.692","0.695","1","-4.448","1","0.109","0.0897","0","0.155","0.634","92.98","4"
"spotify:track:67TV6fBPxChl75QC3qXOl7","Accidentally in Love","spotify:artist:3JQMhGLU0F6IeOzlDZiUNW","KiD RAiN","spotify:album:7fTVf0Xq5xsirTgkDdESce","Accidentally in Love","spotify:artist:3JQMhGLU0F6IeOzlDZiUNW","KiD RAiN","2021-03-19","https://i.scdn.co/image/ab67616d0000b273a1cd79d624aa4341120e5515","1","1","128933","https://p.scdn.co/mp3-preview/e351b5cd6de64f8c5afc655bb2be9ac15fa1a912?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:avl7949","2021-09-03T23:44:20Z","0.669","0.395","4","-11.978","1","0.0482","0.824","0","0.251","0.892","111.055","4"
"spotify:track:18q3MaOdhbwYq4j2RswgN7","What Were You Hoping to Find?","spotify:artist:5YA1c6yVkPnflTLMfOgjzc","Vistas","spotify:album:3Q5bDksRVfWytZluEMWajp","What Were You Hoping to Find?","spotify:artist:5YA1c6yVkPnflTLMfOgjzc","Vistas","2021-08-20","https://i.scdn.co/image/ab67616d0000b273a9c937a4ccbfc107f8b42fb7","1","1","225613","https://p.scdn.co/mp3-preview/38b89ca4633095a0e373c6077cc662719b356e5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:avl7949","2021-09-03T23:44:23Z","0.5","0.946","4","-4.475","1","0.0482","0.0356","0.0699","0.0686","0.396","158.053","4"
"spotify:track:4mEHSO98g9d4DLW4VFJkzE","I Want My Life Back Now","spotify:artist:458aS6ALc3QkzwfR5USt34","The Wrecks","spotify:album:6UkCMOg8r7GXhu6EHRM5kr","I Want My Life Back Now","spotify:artist:458aS6ALc3QkzwfR5USt34","The Wrecks","2021-03-12","https://i.scdn.co/image/ab67616d0000b27390ec852b879e3f6b8ea907cc","1","1","188706","https://p.scdn.co/mp3-preview/761dba7b86a02679a25713c7e065d1b7a735e69c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:avl7949","2021-09-08T17:12:33Z","0.523","0.918","5","-5.535","1","0.0879","0.0037","0","0.161","0.245","109.987","4"
"spotify:track:1Lfr9YBRpeSwCS14kBoTAg","Moon in the Morning","spotify:artist:54tv11ndFfiqXiR03PwdlB","Adam Melchor","spotify:album:1YRyAjsB08BYLAGB4oLPV2","Melchor Lullaby Hotline Vol. 1","spotify:artist:54tv11ndFfiqXiR03PwdlB","Adam Melchor","2021-03-19","https://i.scdn.co/image/ab67616d0000b273667b8d322e53ea20b312e9c4","1","2","194266","https://p.scdn.co/mp3-preview/5c05a210cff7486290b57edf7dd6d916f245db23?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:avl7949","2021-09-08T17:12:35Z","0.458","0.464","5","-9.126","0","0.031","0.799","0.0000342","0.109","0.256","122.821","4"
"spotify:track:6DwRQI2K03MTNULcasnhUh","Space Cadet","spotify:artist:6hQS54VPpxunuwR0W7usuo","The Technicolors","spotify:album:3UGEWESDelTk6ppL1SMYM2","Sweat","spotify:artist:6hQS54VPpxunuwR0W7usuo","The Technicolors","2016-06-24","https://i.scdn.co/image/ab67616d0000b2736e91320d81d1ab1608f09c81","1","2","288835","https://p.scdn.co/mp3-preview/afcb33ca88c464186af59bfee267e8b03e90020a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:avl7949","2021-09-08T17:12:38Z","0.571","0.655","11","-7.576","1","0.0307","0.127","0.0000142","0.165","0.633","85.986","4"
"spotify:track:47UTPujdqpbtCVZFP1nHyv","good day","spotify:artist:3pg4cfNfPC0ehk912YtXe9","MacKenzie Bourg","spotify:album:3zIZisGULkL7UpawaLXdAf","good day","spotify:artist:3pg4cfNfPC0ehk912YtXe9","MacKenzie Bourg","2021-03-12","https://i.scdn.co/image/ab67616d0000b27365a38874d8a1997344b9e43e","1","1","151556","https://p.scdn.co/mp3-preview/9f03dc4a0d57fcd54bd89887b93bf6246928a7f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:avl7949","2021-09-08T17:12:40Z","0.639","0.749","4","-6.908","1","0.057","0.228","0","0.264","0.508","105.925","4"
"spotify:track:1iXQOrgqbQ6egPnT4AZKon","Lost Boys Life","spotify:artist:1tMBaN8Tm6dj9i67jayVUW, spotify:artist:3nQ59hkeciYoR6RreQL4Rv","Computer Games, Darren Criss","spotify:album:1WHTaEuoxhvnGgsfnjy3ZX","Lost Boys Life","spotify:artist:1tMBaN8Tm6dj9i67jayVUW, spotify:artist:3nQ59hkeciYoR6RreQL4Rv","Computer Games, Darren Criss","2017-03-08","https://i.scdn.co/image/ab67616d0000b2734d01db787e17893622d269de","1","3","241773","https://p.scdn.co/mp3-preview/b52bfefa63d1d5a2481bb3a095e5c6d223a142d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:avl7949","2021-09-16T14:57:40Z","0.643","0.732","6","-7.242","0","0.0301","0.0167","0.000132","0.302","0.731","122.987","4"
"spotify:track:6cpq9nnTATCosyB9tBatpT","Wrong","spotify:artist:7xovAENFxmyEWhzbnHsB3Z","The Airborne Toxic Event","spotify:album:76MSEJEfN4litrqOLTeSRN","Dope Machines","spotify:artist:7xovAENFxmyEWhzbnHsB3Z","The Airborne Toxic Event","2015-02-20","https://i.scdn.co/image/ab67616d0000b273f566b1eefdc4936150669aab","1","1","255066","https://p.scdn.co/mp3-preview/831c7f35eae42a1f36ad871b4335a4543cdccad6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:avl7949","2021-09-16T14:57:44Z","0.545","0.791","0","-8.385","1","0.0298","0.00289","0.000971","0.0698","0.289","119.982","4"
"spotify:track:5oVQxiedho0po45yWHofIR","Best Problem","spotify:artist:54tv11ndFfiqXiR03PwdlB","Adam Melchor","spotify:album:1YRyAjsB08BYLAGB4oLPV2","Melchor Lullaby Hotline Vol. 1","spotify:artist:54tv11ndFfiqXiR03PwdlB","Adam Melchor","2021-03-19","https://i.scdn.co/image/ab67616d0000b273667b8d322e53ea20b312e9c4","1","8","238786","https://p.scdn.co/mp3-preview/4d5f8ceff4645a3b12890ec391c94c5e7e6df43a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:avl7949","2021-09-16T14:57:48Z","0.324","0.413","4","-9.044","1","0.0298","0.394","0.724","0.178","0.13","149.57","4"
"spotify:track:3EDZQ1fOeUxRllwEkeN63N","itsjustmyheart (voice memo)","spotify:artist:54tv11ndFfiqXiR03PwdlB","Adam Melchor","spotify:album:1YRyAjsB08BYLAGB4oLPV2","Melchor Lullaby Hotline Vol. 1","spotify:artist:54tv11ndFfiqXiR03PwdlB","Adam Melchor","2021-03-19","https://i.scdn.co/image/ab67616d0000b273667b8d322e53ea20b312e9c4","1","11","206373","https://p.scdn.co/mp3-preview/7ba2894ccab2d1afd60b37de870ef752188524c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:avl7949","2021-09-16T14:57:52Z","0.508","0.225","5","-11.35","1","0.0386","0.796","0.0263","0.146","0.228","69.898","4"
"spotify:track:4qeHV9T5N3S7KAKryZQp8s","Older","spotify:artist:5IH6FPUwQTxPSXurCrcIov","Alec Benjamin","spotify:album:7Hz2GKXQniSyGHdNjRs7PP","Older","spotify:artist:5IH6FPUwQTxPSXurCrcIov","Alec Benjamin","2021-09-17","https://i.scdn.co/image/ab67616d0000b2731406fd3b73bc1d6f567e8eb8","1","1","164399","https://p.scdn.co/mp3-preview/b63441f734982b339f47ac24a387cfbc90dde99d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:avl7949","2021-09-17T17:22:37Z","0.552","0.497","2","-8.478","1","0.0617","0.585","0","0.151","0.507","84.115","4"
"spotify:track:3wnYIZF58S7PSiGkUY52nI","A good childhood","spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd","flora cash","spotify:album:16herEzIppMwsUnkBCe2v5","A good childhood","spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd","flora cash","2021-09-17","https://i.scdn.co/image/ab67616d0000b273e9bba5968e8427ca1a5ab272","1","1","207730","https://p.scdn.co/mp3-preview/32e50431cf8095c5df38efdebd61f1daecfa6102?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:avl7949","2021-09-17T17:22:40Z","0.741","0.557","4","-6.365","0","0.0825","0.408","0","0.22","0.695","130.021","4"
"spotify:track:2cMOFBM3yX5ntYPkayvKPc","Out of My Hands","spotify:artist:3FddvE2NYrGSS0g0cMy8om","Fox Royale","spotify:album:245d5Tm6FfK9n2tFmpFQv7","Out of My Hands","spotify:artist:3FddvE2NYrGSS0g0cMy8om","Fox Royale","2020-08-21","https://i.scdn.co/image/ab67616d0000b273b2dff1e2458316ebe890edc6","1","1","146413","https://p.scdn.co/mp3-preview/91b2a9a79bbeb8ba6236dfb7896b197c5c588a9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:avl7949","2021-09-20T20:12:16Z","0.729","0.535","11","-7.187","1","0.0607","0.0356","0.0000374","0.189","0.474","94.964","4"
"spotify:track:6cLB090nWRtdMYNNPHO6UM","I Love You, I Love You. It's Disgusting","spotify:artist:7EGdqeEDe7WMqOVyDFUYyo","Broadside","spotify:album:58oiBtnBtqmiHPJ2KymbpY","Paradise","spotify:artist:7EGdqeEDe7WMqOVyDFUYyo","Broadside","2017-06-16","https://i.scdn.co/image/ab67616d0000b2733314c9e86c1c90309fc74187","1","11","189899","https://p.scdn.co/mp3-preview/6a72fb4efd73045aa6378c953abf273ef6d415bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:avl7949","2021-09-24T23:50:13Z","0.584","0.347","7","-8.413","1","0.0323","0.88","0","0.131","0.488","82.005","4"
"spotify:track:5eMzR6D1oiZd6uPbYijJVs","DANDELION","spotify:artist:1rsgErnMZ2QvhZzBpEDTJS","Mr Gabriel","spotify:album:4C3Okl0eCT7wBlHWHB6ett","DANDELION","spotify:artist:1rsgErnMZ2QvhZzBpEDTJS","Mr Gabriel","2021-05-14","https://i.scdn.co/image/ab67616d0000b273532d60b9714a89b721236b10","1","1","183551","https://p.scdn.co/mp3-preview/baecc88a239a24c640f2e2bbcaa2946fcc0fc9e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:avl7949","2021-09-24T23:50:15Z","0.582","0.81","3","-6.117","1","0.0379","0.0261","0.44","0.0699","0.684","90.947","4"
"spotify:track:5QnivUhXof6Rpwt1AhYt6k","Festival Grrrl","spotify:artist:4pUTqbCooh6DuJKvukaSQH","Ivy Mono","spotify:album:3X58XfXoyGFBAaM1MySFRt","Festival Grrrl","spotify:artist:4pUTqbCooh6DuJKvukaSQH","Ivy Mono","2018-10-18","https://i.scdn.co/image/ab67616d0000b2737f69e100c86f3ee0cfbb6235","1","1","200503","https://p.scdn.co/mp3-preview/0a1ae73656e01c1b20edd11ddfd9a7ef1e4e7b85?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:avl7949","2021-09-24T23:50:17Z","0.561","0.724","2","-7.771","1","0.0264","0.000355","0","0.387","0.275","102.015","4"
"spotify:track:1CXeNAaiWBBOkpstvC8WJp","Trace","spotify:artist:1xSJzHEuspH8nnPVQfBtRO","Micah Marcos","spotify:album:6PKlGDcpv9kqbJewGNAgwe","Trace","spotify:artist:1xSJzHEuspH8nnPVQfBtRO","Micah Marcos","2019-03-22","https://i.scdn.co/image/ab67616d0000b273627e43c7aa1eafbb68045bb3","1","1","171928","https://p.scdn.co/mp3-preview/217604cbf8d51d08eeef849abf6f84ce60059d3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:avl7949","2021-09-24T23:50:18Z","0.795","0.462","1","-11.212","0","0.0658","0.795","0.00000567","0.11","0.626","134.998","4"
