"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:2nGFzvICaeEWjIrBrL2RAx","Put Your Records On","spotify:artist:29WzbAQtDnBJF09es0uddn","Corinne Bailey Rae","spotify:album:141Mp3P2VKHQMhtkW1DyQg","Corinne Bailey Rae","spotify:artist:29WzbAQtDnBJF09es0uddn","Corinne Bailey Rae","2006-01-01","https://i.scdn.co/image/ab67616d0000b2731ec9b096319afbcc2dca6879","1","3","215360","https://p.scdn.co/mp3-preview/a41f75cabe89eac82c288ef6b8f70e6a07b6495b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","spotify:user:","2021-04-28T06:53:18Z"
"spotify:track:4XTTwW06rMgud7yS1nySZf","Animal","spotify:artist:4l1cKWYW591xnwEGxpUg3J","Miike Snow","spotify:album:6OfYVC4m7EmGIxaKOgaoZs","Miike Snow","spotify:artist:4l1cKWYW591xnwEGxpUg3J","Miike Snow","2009-05-21","https://i.scdn.co/image/ab67616d0000b273ee4bd5ba4df90ad328096db5","1","1","263880","https://p.scdn.co/mp3-preview/87f46fcc3901a0948c20c0830a98e8971b928198?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2021-04-28T06:53:18Z"
"spotify:track:49CP2usyaN98EdtrOWXnal","1234","spotify:artist:6CWTBjOJK75cTE8Xv8u1kj","Feist","spotify:album:27Y2wm3WcFThQocgjLI5wF","The Reminder","spotify:artist:6CWTBjOJK75cTE8Xv8u1kj","Feist","2007-01-01","https://i.scdn.co/image/ab67616d0000b27348265c8d597400f7c0c601aa","1","9","183666","https://p.scdn.co/mp3-preview/d434c7c4cf921d1d82c53024ed3644b7c7a5cf94?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:","2021-04-28T06:53:18Z"
"spotify:track:27IZXTdeGYjU6m5lTyDpmr","The Funeral","spotify:artist:0OdUWJ0sBjDrqHygGUXeCF","Band of Horses","spotify:album:4BozXZbBYOnLakhZNUv40C","Everything All The Time","spotify:artist:0OdUWJ0sBjDrqHygGUXeCF","Band of Horses","2006-03-21","https://i.scdn.co/image/ab67616d0000b27316f55490f35f318dad8b0619","1","4","322173","","false","3","spotify:user:","2021-04-28T06:53:18Z"
"spotify:track:5ZdzNVOmCSp5HFLk0EgvJS","Dirty Little Secret","spotify:artist:3vAaWhdBR38Q02ohXqaNHT","The All-American Rejects","spotify:album:03kOqFjrxiwkgvj2ExN6ii","Move Along","spotify:artist:3vAaWhdBR38Q02ohXqaNHT","The All-American Rejects","2005-01-01","https://i.scdn.co/image/ab67616d0000b2734d54e4f290fe5c08c66ebc0e","1","1","193653","https://p.scdn.co/mp3-preview/fb26eeb13542afbb4c75437b1c0315c6493ab219?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:","2021-04-28T06:53:18Z"
"spotify:track:4bPQs0PHn4xbipzdPfn6du","I Write Sins Not Tragedies","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","10","186634","https://p.scdn.co/mp3-preview/f6d230cb4184ff630d18dde2fc25fd273bb4a663?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:","2021-04-28T06:53:18Z"
"spotify:track:2OuNgtXKeCSORKqdl0MxKk","Chasing Pavements","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","spotify:album:2YO1F9DHVEzXPriA1JHoOQ","19","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","2008-01-28","https://i.scdn.co/image/ab67616d0000b2730a5d334a63fd4455ce83b38b","1","3","210506","","false","3","spotify:user:","2021-04-28T06:53:18Z"
"spotify:track:0IktbUcnAGrvD03AWnz3Q8","Lucky","spotify:artist:4phGZZrJZRo4ElhRtViYdl, spotify:artist:6aZyMrc4doVtZyKNilOmwu","Jason Mraz, Colbie Caillat","spotify:album:04G0YylSjvDQZrjOfE5jA5","We Sing. We Dance. We Steal Things.","spotify:artist:4phGZZrJZRo4ElhRtViYdl","Jason Mraz","2008-05-12","https://i.scdn.co/image/ab67616d0000b273160074c4d30216702688437c","1","3","191360","https://p.scdn.co/mp3-preview/6d11c0ffe71a18048e675c42c184efad8742f9fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:","2021-04-28T06:53:18Z"
"spotify:track:5imShWWzwqfAJ9gXFpGAQh","Waiting On the World to Change","spotify:artist:0hEurMDQu99nJRq8pTxO14","John Mayer","spotify:album:1Xsprdt1q9rOzTic7b9zYM","Continuum","spotify:artist:0hEurMDQu99nJRq8pTxO14","John Mayer","2006-09-11","https://i.scdn.co/image/ab67616d0000b2737af5fdc5ef048a68db62b85f","1","1","201173","https://p.scdn.co/mp3-preview/8c33fc1c4d4ab02391a910c71ab41218912f5545?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:","2021-04-28T06:53:18Z"
"spotify:track:4E6cwWJWZw2zWf7VFbH7wf","Love Song","spotify:artist:2Sqr0DXoaYABbjBo9HaMkM","Sara Bareilles","spotify:album:2Z9WUERfMjOgQ6ze9TcGbF","Little Voice","spotify:artist:2Sqr0DXoaYABbjBo9HaMkM","Sara Bareilles","2007-07-03","https://i.scdn.co/image/ab67616d0000b2731c3e0a58f3ee28af2922e351","1","1","258826","https://p.scdn.co/mp3-preview/25ddfb610db1bf1eb4ec0101939abcb3994345b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:","2021-04-28T06:53:18Z"
