"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:3KzgdYUlqV6TOG7JCmx2Wg","Beyond the Sea","spotify:artist:0EodhzA6yW1bIdD5B4tcmJ","Bobby Darin","spotify:album:5MsJK0kqiYIJDmd3cjkGMn","That's All","spotify:artist:0EodhzA6yW1bIdD5B4tcmJ","Bobby Darin","1959","https://i.scdn.co/image/ab67616d0000b273e774643594281699bde1e4ed","1","2","172480","https://p.scdn.co/mp3-preview/265a0fffe03b363973ddf23f0c8f4e55a3d0b45a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:7fPOOCejoBt3dIm6UcEdm8","You Send Me","spotify:artist:6hnWRPzGGKiapVX1UCdEAC","Sam Cooke","spotify:album:2y8HUdUGjoCEVhJtivTPjC","Sam Cooke","spotify:artist:6hnWRPzGGKiapVX1UCdEAC","Sam Cooke","1993","https://i.scdn.co/image/ab67616d0000b273639fed5a94af871f66c3df4a","1","11","163560","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:7j2OoTiQHGLRLSfqISKKY6","Born Too Late","spotify:artist:2NbPfkf3TYSRoJ64inF0AN","The Poni-Tails","spotify:album:1bYAKB9rFvAJNwR7XDyN5Y","True 50's love","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2008-01-01","https://i.scdn.co/image/ab67616d0000b2736508e98cb07c599988ee5fa1","1","10","136826","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:6dAG4jFPsR4zb2kRhYq3IA","Sh-Boom - Life Could Be A Dream - Sh-Boom","spotify:artist:49ttCh41vxv6R4r8S2YwXv","The Crew Cuts","spotify:album:2I97y4jn4OWdDYYo2J0eo7","Life Could Be A Dream","spotify:artist:49ttCh41vxv6R4r8S2YwXv","The Crew Cuts","2009-12-15","https://i.scdn.co/image/ab67616d0000b273b43c3d61d53663c8ef7271a2","1","1","168893","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:3dm6E1Dl2EdEB4GO1PMBR4","Isn't This A Lovely Day?","spotify:artist:5V0MlUE1Bft0mbLlND7FJz, spotify:artist:19eLuQmk9aCobbVDHc6eek","Ella Fitzgerald, Louis Armstrong","spotify:album:2gL5uUab5439mDFvHnBtVb","Ella & Louis (Classics International Version)","spotify:artist:5V0MlUE1Bft0mbLlND7FJz, spotify:artist:19eLuQmk9aCobbVDHc6eek","Ella Fitzgerald, Louis Armstrong","1956","https://i.scdn.co/image/ab67616d0000b273c4388ad193a1b9a77e36dcf5","1","2","374266","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:39lnzOIUCSNaQmgBHoz7rt","Everyday","spotify:artist:3wYyutjgII8LJVVOLrGI0D","Buddy Holly","spotify:album:4Qy0SOU9Jg7Td10K68SanP","Buddy Holly","spotify:artist:3wYyutjgII8LJVVOLrGI0D","Buddy Holly","1958","https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416","1","7","129120","https://p.scdn.co/mp3-preview/5c80968191712861ffc024efad0550961f3c1e98?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:3YCbx1QqGrnxMsPEZLC1CT","Love Is Here To Stay - Remastered 1998","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","spotify:album:4kca7vXd1Wo5GE2DMafvMc","Songs For Swingin' Lovers! (Remastered)","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","1956-03","https://i.scdn.co/image/ab67616d0000b273b9ea1c69fe9efbdc2df85a95","1","8","162840","https://p.scdn.co/mp3-preview/2624ecdfaca6720f2dcfb8c4a185db69543ea819?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:603N4XGJUTbK760GLCvIIs","Come Softly To Me","spotify:artist:673J686eeEXMYJorgQ70lX","The Fleetwoods","spotify:album:53Z6bXyBJ7tlRtMettF6Uq","Come Softly To Me: The Very Best Of The Fleetwoods","spotify:artist:673J686eeEXMYJorgQ70lX","The Fleetwoods","1993-01-01","https://i.scdn.co/image/ab67616d0000b27337558b80ccddb88af1817ccd","1","1","144933","https://p.scdn.co/mp3-preview/8526001b3ee3d8dbc0b72f59be751cfa7f3f0b03?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:4gFlHAye7To29Fs4UszQUH","I Get Along Without You Very Well (Except Sometimes) - Vocal Version","spotify:artist:3rxeQlsv0Sc2nyYaZ5W71T","Chet Baker","spotify:album:5JJ779nrbHx0KB2lBrMMa4","Chet Baker Sings","spotify:artist:3rxeQlsv0Sc2nyYaZ5W71T","Chet Baker","1956","https://i.scdn.co/image/ab67616d0000b273bcaf6f097b310e20504f2de0","1","9","179640","https://p.scdn.co/mp3-preview/246c5ee6c86dcc387903d3f1e206a49a85e8fb69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:1Qn5jElT7XqjvVeJ8pYM2w","A Teenager's Romance","spotify:artist:73sSFVlM6pkweLXE8qw1OS","Ricky Nelson","spotify:album:1bZHbHtUvjGqUOKNla4lo0","Legacy","spotify:artist:73sSFVlM6pkweLXE8qw1OS","Ricky Nelson","2000-01-01","https://i.scdn.co/image/ab67616d0000b273e8e386154ad8315823340cdd","1","3","140773","https://p.scdn.co/mp3-preview/ad8d8fe24cf5655c451f1975c83e961049759a62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:7fWo4TRloCEOl12sMX2sNq","Earth Angel (Will You Be Mine)","spotify:artist:6lOk7hCr8x3O9vHwylXyHR","The Penguins","spotify:album:4MvO5fM1slzCWGzDFtklka","Best Of Doo Wop","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2007-10-16","https://i.scdn.co/image/ab67616d0000b27301c632e7d627f3fd24799663","2","1","178667","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:5y3gqKswDeU8pJ878YFPUy","Autumn in New York - 2003 Remastered Version","spotify:artist:1YzCsTRb22dQkh9lghPIrp","Billie Holiday","spotify:album:28cgY2HKAZY3btnqnCDK5n","Blue Moon","spotify:artist:1YzCsTRb22dQkh9lghPIrp","Billie Holiday","1952-03-26","https://i.scdn.co/image/ab67616d0000b273584795d8bc7f3b5677d697b9","1","2","221413","https://p.scdn.co/mp3-preview/a113d0a41ae943e68f9adabb8aa01b31ade54d57?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:2WaYW84yWij5NSCpgSeU2R","You Make Me Feel So Young - Remastered 1998","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","spotify:album:4kca7vXd1Wo5GE2DMafvMc","Songs For Swingin' Lovers! (Remastered)","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","1956-03","https://i.scdn.co/image/ab67616d0000b273b9ea1c69fe9efbdc2df85a95","1","1","177400","https://p.scdn.co/mp3-preview/f2a583760df010682b1f4c893fe7d212cba8e77f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:1O8jVjF78N1gXmU7CGoryX","The Nearness Of You","spotify:artist:5V0MlUE1Bft0mbLlND7FJz, spotify:artist:19eLuQmk9aCobbVDHc6eek","Ella Fitzgerald, Louis Armstrong","spotify:album:2gL5uUab5439mDFvHnBtVb","Ella & Louis (Classics International Version)","spotify:artist:5V0MlUE1Bft0mbLlND7FJz, spotify:artist:19eLuQmk9aCobbVDHc6eek","Ella Fitzgerald, Louis Armstrong","1956","https://i.scdn.co/image/ab67616d0000b273c4388ad193a1b9a77e36dcf5","1","10","340133","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:0F845nujLVqCb0XMZCh5Pc","I Fall In Love Too Easily","spotify:artist:3rxeQlsv0Sc2nyYaZ5W71T","Chet Baker","spotify:album:5JJ779nrbHx0KB2lBrMMa4","Chet Baker Sings","spotify:artist:3rxeQlsv0Sc2nyYaZ5W71T","Chet Baker","1956","https://i.scdn.co/image/ab67616d0000b273bcaf6f097b310e20504f2de0","1","13","201440","https://p.scdn.co/mp3-preview/9b0824330e42d526d9bffc39e1bfe788d2b8a71f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:1tu5rCtK0jCLMeoWCYnttf","Twilight Time","spotify:artist:6KWcxMWVNVIYbdOQyJtsSy","The Platters","spotify:album:48VpGQRP9z2Nhw2iq1uyaN","The Best Of The Platters","spotify:artist:6KWcxMWVNVIYbdOQyJtsSy","The Platters","1995-01-01","https://i.scdn.co/image/ab67616d0000b2738f596fd18c96d6f32513d854","1","4","164400","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:4g9ZMsnY0xpeG3OR8GRJne","It's Not for Me to Say - From the MGM Film ""Lizzie""","spotify:artist:21LGsW7bziR4Ledx7WZ1Wf","Johnny Mathis","spotify:album:2VSzjViVZMciyUX0M1rFTv","The Essential Johnny Mathis 3.0","spotify:artist:21LGsW7bziR4Ledx7WZ1Wf","Johnny Mathis","1956","https://i.scdn.co/image/ab67616d0000b273eb4d41687d9ef76b854b727b","1","3","183226","https://p.scdn.co/mp3-preview/e6c5418ec321d6556442212726ebad96386e3f6e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:1oDCK7PW72XEZ1pE5rh87A","Smile","spotify:artist:7v4imS0moSyGdXyLgVTIV7","Nat King Cole","spotify:album:3NoP1ifIejWkGSDsO9T2xH","The Nat King Cole Story","spotify:artist:7v4imS0moSyGdXyLgVTIV7","Nat King Cole","1991-01-01","https://i.scdn.co/image/ab67616d0000b273deac5adf07affb5fec422701","2","2","173266","https://p.scdn.co/mp3-preview/0de32f18f774dc83a3ab137365de241bbd38c470?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:0x0ffSAP6PkdoDgHOfroof","My Funny Valentine - Remastered","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","spotify:album:19sNgSx2E2F6IhlYsmRcur","Songs For Young Lovers","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","1954-01-01","https://i.scdn.co/image/ab67616d0000b2734ad936718c2e69b45868bd44","1","1","150666","https://p.scdn.co/mp3-preview/65b47bc729e46a63ac18fed47225b43387b5b572?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:2xNDO4i0qxmkxYptUbxYpx","Blue Skies","spotify:artist:5V0MlUE1Bft0mbLlND7FJz, spotify:artist:4rZoL92ShDgN9SLLg4OPPN","Ella Fitzgerald, Harry ""Sweets"" Edison","spotify:album:3fg9bY2pGXm6Z382IY9Iqf","PAN AM: Music From and Inspired By The Original Series (From the Pan Am Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2011-01-01","https://i.scdn.co/image/ab67616d0000b273dda05c8f3c6ffa2d5746aa8b","1","4","226213","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:1wAURZCIA0k5RNwaJN3dH3","I'll Look Around","spotify:artist:1YzCsTRb22dQkh9lghPIrp","Billie Holiday","spotify:album:12Ie61TJvvha9qm27suytg","The Lady Sings","spotify:artist:1YzCsTRb22dQkh9lghPIrp","Billie Holiday","1956-01-01","https://i.scdn.co/image/ab67616d0000b273b8e03d36b6f731ad737c48cf","1","10","195586","https://p.scdn.co/mp3-preview/276e701b36ba1e2d7903f19e8e843da72b6c33b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:2yOXKIU9YtBSWjI3OA8tqj","Little Bitty Pretty One","spotify:artist:61VpPyyJn2bitby8tbafzT","Thurston Harris","spotify:album:0E72reqQQ7799PLL07DFnG","Little Bitty Pretty One","spotify:artist:61VpPyyJn2bitby8tbafzT","Thurston Harris","1959-03-10","https://i.scdn.co/image/ab67616d0000b273bd9304c2ad35063be591ad9d","1","2","143066","https://p.scdn.co/mp3-preview/62924677898e48b493cc5fa4338368f50ce0ea12?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:5VyJGb6l6rY8bBZH2RC6XD","To The Aisle","spotify:artist:2YP02JRa1JLejrg3XTssJS","The Five Satins","spotify:album:1isEKzUnMZ6UdXKYNznV4e","In The Still Of The Nite","spotify:artist:2YP02JRa1JLejrg3XTssJS","The Five Satins","2008-10-21","https://i.scdn.co/image/ab67616d0000b2738db5db0c73ae6546ce768534","1","8","165866","https://p.scdn.co/mp3-preview/d1a3c3fba06c9d7656a920f520d80174acd89fef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:3xZe0jFAwc3akvChOrPS7u","You Belong To Me","spotify:artist:1Jqk46QvzUn7SnwmTGX6Cw","Jo Stafford","spotify:album:1kLGKgc8o8F3Kd4dgti9ka","The Magic Of Jo Stafford","spotify:artist:1Jqk46QvzUn7SnwmTGX6Cw","Jo Stafford","2001-01-01","https://i.scdn.co/image/ab67616d0000b27383a741a1b41f8bfb396c3d0c","1","6","192560","https://p.scdn.co/mp3-preview/ffc74f968377ccb1fdf92c806f4f67c9d11c293d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:2HyPrPSANTIPkR6CfiytwY","Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood)","spotify:artist:3ESG6pj6a0LvUKklENalT6, spotify:artist:3EVyH5tLgdq62aXTdKfzey","Doris Day, Paul Weston And His Orchestra","spotify:album:3Q4k7vP53iNv1MMoEqro7x","Day By Night (with Paul Weston & His Music From Hollywood)","spotify:artist:3ESG6pj6a0LvUKklENalT6","Doris Day","1957-11-11","https://i.scdn.co/image/ab67616d0000b27346819799558f553de9f1df24","1","4","223373","https://p.scdn.co/mp3-preview/872a614d0f634ce824fbdf8ca0533ac61f110352?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:4mQz22nF9cyWqwuErTqc6V","Crazy He Calls Me","spotify:artist:1YzCsTRb22dQkh9lghPIrp","Billie Holiday","spotify:album:7tsBTgXE5wZggdmh5qBhZH","Lover Man","spotify:artist:1YzCsTRb22dQkh9lghPIrp","Billie Holiday","1958-01-01","https://i.scdn.co/image/ab67616d0000b2733d6c3d9f588a257c4a563050","1","5","185280","https://p.scdn.co/mp3-preview/7d5793d39d82bb244a258e374ef9b7569504d57f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:4tsUpfcr6bSM4PIIFQGkQF","I've Got The World On A String","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","spotify:album:0Cx7IYEdG2T70z9xFknhDT","Ultimate Sinatra","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","2015-04-17","https://i.scdn.co/image/ab67616d0000b2731acf2e616580ecdf011add9a","1","5","129813","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:7eqNATKM78MkWP6aHGXHEV","Put Your Head on My Shoulder","spotify:artist:7ceUfdWq2t5nbatS6ollHh","Paul Anka","spotify:album:68NffwvgGGTB3aDqkbvztJ","Sings His Favorites","spotify:artist:7ceUfdWq2t5nbatS6ollHh","Paul Anka","1966","https://i.scdn.co/image/ab67616d0000b27323e5822ae255ef170c40caf0","1","2","155080","https://p.scdn.co/mp3-preview/a62523f0bff10f5936715ad9b697ecf675ff898b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:4IYyGIbMS5ZkxDXGfPIrXr","Come Go With Me","spotify:artist:10xLCBOlt2NhclsRmrOvX5","The Del-Vikings","spotify:album:35hzrbmJqylZoIRcatUfYx","Come Go With Me: The Best Of The Del-Vikings","spotify:artist:10xLCBOlt2NhclsRmrOvX5","The Del-Vikings","1997-01-01","https://i.scdn.co/image/ab67616d0000b273c223c0c9fc255e7019a5296a","1","1","162293","https://p.scdn.co/mp3-preview/51290cf87adf349aa7d085feddf4661738085986?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:4FlYcJnfkeBpowEHJ72Bmt","Rockin' Robin","spotify:artist:4SLfKHcufUqU46DiTAHIsj","Bobby Day","spotify:album:4T6nhb9QQpGzLiWkC6bG7y","Rockin' Robin","spotify:artist:4SLfKHcufUqU46DiTAHIsj","Bobby Day","1958-01-01","https://i.scdn.co/image/ab67616d0000b273635d01ad663c01a3665d488d","1","1","160080","https://p.scdn.co/mp3-preview/95ccffd3144517fad57a76ab7a6b0d20ee3495e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:7t8Tzd9FqVz2asFMCL0HpZ","Tennessee Waltz","spotify:artist:4nZN9kln8toEzOifhWG2uF","Patti Page","spotify:album:27lZJLd8V0j7jQdmQ7ZNx4","Rockin' Gals Of The 1950's","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2011-11-08","https://i.scdn.co/image/ab67616d0000b273bb5c07e8725d69933657263b","1","17","183573","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:1KLpjQFgubHI3GkAICCNH3","Dream Lover","spotify:artist:0EodhzA6yW1bIdD5B4tcmJ","Bobby Darin","spotify:album:65okcRJHUVUrFiDG3I1Sz8","The Ultimate Bobby Darin","spotify:artist:0EodhzA6yW1bIdD5B4tcmJ","Bobby Darin","2004-11-23","https://i.scdn.co/image/ab67616d0000b27332ca9d1b933d95925e170c90","1","4","150706","https://p.scdn.co/mp3-preview/f2cfbea96801e0fe3ecc810fd674214a7d8b1ce4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:1vVY5vd4kowd70TdTuEjfV","(‘Til) I Kissed You","spotify:artist:4ACplpEqD6JIVgKrafauzs","The Everly Brothers","spotify:album:2YVKgCKM0IgHxxmLzWutm3","Top 100 Hits - Rock And Roll","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2012-06-14","https://i.scdn.co/image/2ee7d6d9781fa51ff685b9def6b6c9850f6bd123","1","29","147586","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:4EaVZab0VnTWwWnO3HuEAp","Stupid Cupid","spotify:artist:3EY5DxGdy7x4GelivOjS2Q","Connie Francis","spotify:album:16HB1qo5ljAAhNB4KFcyvL","Rock N' Roll Legends (International Version)","spotify:artist:3EY5DxGdy7x4GelivOjS2Q","Connie Francis","2008-01-01","https://i.scdn.co/image/ab67616d0000b2739a0d4647652cb13d92466fa2","1","4","134211","","false","0","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:34zhjduFdQFhkRUJ230h9T","April In Paris","spotify:artist:1YzCsTRb22dQkh9lghPIrp","Billie Holiday","spotify:album:4euFXiaCTmBkwh9HXjagp9","All Or Nothing At All","spotify:artist:1YzCsTRb22dQkh9lghPIrp","Billie Holiday","1958-01-01","https://i.scdn.co/image/ab67616d0000b2738ce5e77f95cca9b114e4bedb","1","10","185586","https://p.scdn.co/mp3-preview/4a954ccfbeb8f3424004fcf969372a931435cc12?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:","2021-04-28T06:38:23Z"
"spotify:track:5Aqnf8w3OZG0RQIW90QGaP","There Goes My Baby - Single Version; 2019 Remaster","spotify:artist:1FqqOl9itIUpXr4jZPIVoT","The Drifters","spotify:album:4P2Ydg6ObtLrn99a7l3wsO","Definitive Soul: The Drifters","spotify:artist:1FqqOl9itIUpXr4jZPIVoT","The Drifters","2007-04-02","https://i.scdn.co/image/ab67616d0000b273708f31e141b7331b5483a392","1","13","130320","https://p.scdn.co/mp3-preview/4c2f7ee3697966888e5915f0a4c86a21e4e6f3a4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:","2021-04-28T06:38:23Z"
