"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:02KpkaZbiutsR0ucxce4Sh","This Will Be Our Year","spotify:artist:2jgPkn6LuUazBoBk6vvjh5","The Zombies","spotify:album:7K6JtyaSSVr7HidQsCHun0","Odessey and Oracle","spotify:artist:2jgPkn6LuUazBoBk6vvjh5","The Zombies","1968-04-19","https://i.scdn.co/image/ab67616d0000b2736de69821e8460a9d689e20ba","1","9","127733","https://p.scdn.co/mp3-preview/a93e9a62c991068702928d0a74a5bd0c1a3fc72f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:1udKn1oNKYQSQ9OmiIWCMu","Do You Believe in Magic?","spotify:artist:7CCn4PFRRRZF127jtCBAUe","The Lovin' Spoonful","spotify:album:5bx2ZHa0KUDMD5T0r9V030","Do you Believe In Magic","spotify:artist:7CCn4PFRRRZF127jtCBAUe","The Lovin' Spoonful","1965-11","https://i.scdn.co/image/ab67616d0000b2730b6b12fd915f73fce8082de3","1","1","125826","https://p.scdn.co/mp3-preview/95037df16fe3bd8f68ce06a0ff3240be8949face?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:6sPOmDulFtLzfX25zICNrC","Build Me Up Buttercup - Mono","spotify:artist:4GITZM5LCR2KcdlgEOrNLD","The Foundations","spotify:album:3j1kw5l2mEeKCUuXXwjhWp","The Foundations","spotify:artist:4GITZM5LCR2KcdlgEOrNLD","The Foundations","1968-01-01","https://i.scdn.co/image/ab67616d0000b273dc345fdd58bb12b44f721444","1","7","177533","https://p.scdn.co/mp3-preview/a1286ea4146157ad1559eaefe6e8a0869e3963b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:252YuUdUaC5OojaBU0H1CP","Come A Little Bit Closer","spotify:artist:0DAqhikcMKLo2lPADVz2fs","Jay & The Americans","spotify:album:0LMJo3p9QqRjaap3qvlTY6","Come A Little Bit Closer: The Best Of Jay & The Americans","spotify:artist:0DAqhikcMKLo2lPADVz2fs","Jay & The Americans","1964","https://i.scdn.co/image/ab67616d0000b2733fb91f6d6c412ef519dd3dee","1","9","166666","https://p.scdn.co/mp3-preview/0c15713e97a78c7fe75326126ec1132f634ea963?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:0bfvHnWWOeU1U5XeKyVLbW","Can't Take My Eyes off You","spotify:artist:3CDKmzJu6uwEGnPLLZffpD","Frankie Valli","spotify:album:4Sr5ckiFddtONS3KewaXyb","Solo","spotify:artist:3CDKmzJu6uwEGnPLLZffpD","Frankie Valli","1967","https://i.scdn.co/image/ab67616d0000b273328ba1034774366865d78ac1","1","5","203680","https://p.scdn.co/mp3-preview/59009fe6bfd7e19f010c643a37867d35c86c8033?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:0Wd52AHQrrwwDbqVQF2dt6","Everybody Loves Somebody","spotify:artist:49e4v89VmlDcFCMyDv9wQ9","Dean Martin","spotify:album:3bCD76GPTntFdGOT6KXgO3","The Essential Dean Martin","spotify:artist:49e4v89VmlDcFCMyDv9wQ9","Dean Martin","2014-10-10","https://i.scdn.co/image/ab67616d0000b273330e9e8d6fa1037f43f0c5ad","1","15","164453","https://p.scdn.co/mp3-preview/82385671b96d0481286d475c92a0daebfd9424d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:4pbG9SUmWIvsROVLF0zF9s","I Want To Hold Your Hand - Remastered 2015","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:7vEJAtP3KgKSpOHVgwm3Eh","1 (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","2000-11-13","https://i.scdn.co/image/ab67616d0000b273582d56ce20fe0146ffa0e5cf","1","4","145746","https://p.scdn.co/mp3-preview/d7e6b26957825e64b3546bd7365b74baa1ce3046?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:7uEcCGtM1FBBGIhPozhJjv","Daydream Believer","spotify:artist:320EPCSEezHt1rtbfwH6Ck","The Monkees","spotify:album:2Ov6zb7NfgDh3EXSIIWrb2","The Birds, The Bees, & The Monkees","spotify:artist:320EPCSEezHt1rtbfwH6Ck","The Monkees","1968-04-22","https://i.scdn.co/image/ab67616d0000b27376448e93fcf0b2298744ba97","1","5","179613","https://p.scdn.co/mp3-preview/3e1256435ada6a9416c6e9940a55ea653f557ae8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:2CQRYn5cTD2B9a1ONjhTN2","Wouldn't It Be Nice - Mono / Remastered","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","spotify:album:6GphKx2QAPRoVGWE9D7ou8","Pet Sounds (Original Mono & Stereo Mix Versions)","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","1966-06-16","https://i.scdn.co/image/ab67616d0000b273bde8dfd1922129f3d9e3732f","1","1","145800","https://p.scdn.co/mp3-preview/97bbb8940384f78af9308ee75af5e12b64248f1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:1t3fKjN5Y7RPmO1dfdxiRe","I Think We're Alone Now","spotify:artist:01hRNr3yF5bYnPq4wZ88iI","Tommy James & The Shondells","spotify:album:1XRmqseISTQnzbRESL0ti8","THIS is the 60's","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2018-02-09","https://i.scdn.co/image/ab67616d0000b2736540a19b1ddff8968016cd7c","1","45","132800","","false","0","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:48VbR0NaVDvJ4ZguFdS0xa","This Magic Moment","spotify:artist:3plJVWt88EqjvtuB4ZDRV3","Ben E. King","spotify:album:3zkN3vlMLeR2Hmvh7LSgJ9","Hits","spotify:artist:3plJVWt88EqjvtuB4ZDRV3","Ben E. King","2012-12-11","https://i.scdn.co/image/ab67616d0000b273db93aeca2cda5caf941c40ca","1","3","147527","https://p.scdn.co/mp3-preview/06032ee9114985a34d939018fc62998743513d2c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:4ME2YQNThxEW63fxojzHvN","One - Single Version","spotify:artist:4FAEZeJcsYYBkNq2D3KGTV","Three Dog Night","spotify:album:3EQ412rAdAuGsxADDEarJ4","Three Dog Night","spotify:artist:4FAEZeJcsYYBkNq2D3KGTV","Three Dog Night","1968-01-01","https://i.scdn.co/image/ab67616d0000b2733f54486350a5c681ba9ec382","1","1","185826","https://p.scdn.co/mp3-preview/80df4b54c896b0bfd5fad3ffb0b066adc023f328?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:1Dg4dFJr3HW7sbA7vPejre","Eight Days A Week - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:1vANZV20H5B4Fk6yf7Ot9a","Beatles For Sale (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1964-12-04","https://i.scdn.co/image/ab67616d0000b27355612ece447bec5d62c68375","1","8","163600","https://p.scdn.co/mp3-preview/cc182cf1769a3277a061da4c90480a63ece9abee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:6e6Kxot9nHyZ4I8GgmGKII","Nothing Can Change This Love","spotify:artist:6hnWRPzGGKiapVX1UCdEAC","Sam Cooke","spotify:album:1rEYwOdpVc2W39d0uxf0va","Mr. Soul","spotify:artist:6hnWRPzGGKiapVX1UCdEAC","Sam Cooke","1963-02","https://i.scdn.co/image/ab67616d0000b2738f41b8c6db5b91d643cdfe99","1","10","158680","https://p.scdn.co/mp3-preview/364b2285d6478ed1dfc869b9bab9b77d95013108?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:6NDg4EyQE5lalcCEEpytsM","(Ummmm, Oh Yeah) Dearest","spotify:artist:3wYyutjgII8LJVVOLrGI0D","Buddy Holly","spotify:album:2CqXO4zgYnv1KwiFiDAw1u","Giant","spotify:artist:3wYyutjgII8LJVVOLrGI0D","Buddy Holly","1969-01-01","https://i.scdn.co/image/ab67616d0000b273581fc8f440e1d3257d40586a","1","7","113066","https://p.scdn.co/mp3-preview/707ce455d9379380dce9a38019cbeacfa8fc8087?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:4Xl2PrS3DJqqSKXCo6Uhv9","Homeward Bound","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","spotify:album:1sh32o99zA04PJIUJUpEj7","Parsley, Sage, Rosemary And Thyme","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","1966-10-10","https://i.scdn.co/image/ab67616d0000b273fb107b5a07df183f1836d9cb","1","4","149613","https://p.scdn.co/mp3-preview/661732ec3044d3ff77115e84cdccfd460e6ba73b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:7jeOETwLUP84mPQzxlD5nh","Then He Kissed Me","spotify:artist:7rewR1TVjhisjI6gauUamf","The Crystals","spotify:album:11ho9FxQbJjMbQn1P1yWpm","Da Doo Ron Ron: The Very Best of The Crystals","spotify:artist:7rewR1TVjhisjI6gauUamf","The Crystals","2011-02-22","https://i.scdn.co/image/ab67616d0000b273a93e542069f023c3c9be9b8d","1","14","158853","https://p.scdn.co/mp3-preview/bbfeaeb4d024a9a15366d8c0a39024d0ed7e7f3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:1JO1xLtVc8mWhIoE3YaCL0","Happy Together","spotify:artist:2VIoWte1HPDbZ2WqHd2La7","The Turtles","spotify:album:2pMxs38Y5A0mmHrcu3twvB","Happy Together","spotify:artist:2VIoWte1HPDbZ2WqHd2La7","The Turtles","1967","https://i.scdn.co/image/ab67616d0000b27372649ad8e79d1e8bdd54c929","1","6","176293","https://p.scdn.co/mp3-preview/be70befd16aac0ed18e1bab29513f5d84188415c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:1eqK5xetA9qkvZ8AMTjLt5","Yesterday - Remastered","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:3rCxVyqwgJlkqL8z2dZdHh","The Beatles 1962 - 1966 (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1973-04-01","https://i.scdn.co/image/ab67616d0000b273e1eeb0f7e0ec3d5b9b04eb4b","1","13","125533","","false","0","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:0zGLlXbHlrAyBN1x6sY0rb","A Sunday Kind Of Love","spotify:artist:0iOVhN3tnSvgDbcg25JoJb","Etta James","spotify:album:7rd4PorIOPjPTy7qdUeeCt","At Last!","spotify:artist:0iOVhN3tnSvgDbcg25JoJb","Etta James","1960","https://i.scdn.co/image/ab67616d0000b273b2229a8fdf377abaf3652624","1","4","196133","https://p.scdn.co/mp3-preview/bf48ed12f14da2cfe6539d4e969055df62576931?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:1GLmaPfulP0BrfijohQpN5","Don't Worry Baby - Remastered 2001","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","spotify:album:1G8AfOjrE0FO9w1gfemIy1","Shut Down, Vol. 2 (Remastered)","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","1964-03-02","https://i.scdn.co/image/ab67616d0000b273e9303d395184aab6ad4f0ea1","1","2","169933","https://p.scdn.co/mp3-preview/48090b2cc102c2c820a26eced22ab57542c4f26b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:1sM0yZDxUhPQhkDh2CLd6l","Travelin' Man - Remastered","spotify:artist:73sSFVlM6pkweLXE8qw1OS","Ricky Nelson","spotify:album:0eWkaY2z2iBw1t7M8eHKQe","Rick Is 21","spotify:artist:73sSFVlM6pkweLXE8qw1OS","Ricky Nelson","1961-01-01","https://i.scdn.co/image/ab67616d0000b273ba71c9b2269ede8b6127fca3","1","6","143200","https://p.scdn.co/mp3-preview/a4fade5bfa52e888c1e670213d795600430be447?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:5DTOOkooKFUvWj1XQTFa09","The End of the World","spotify:artist:5b2OzvLaL6nyxw5pbVbSdy","Skeeter Davis","spotify:album:3KwArr7JHl7ykUNYrrja7N","The Essential Skeeter Davis","spotify:artist:5b2OzvLaL6nyxw5pbVbSdy","Skeeter Davis","1994-05-23","https://i.scdn.co/image/ab67616d0000b273c4c4a5d82534d5e6b2ed349a","1","9","157573","https://p.scdn.co/mp3-preview/39a63f10fd9e989d7112215dddb5fd5ed7521919?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:2Px4PrbPBMeWB1silbjI5H","(Today I Met) The Boy I'm Gonna Marry","spotify:artist:391oLRVmoTkumiN79HkTWu","Darlene Love","spotify:album:2KMh9uqFrGblh1Ui23yoXU","The Sound Of Love: The Very Best Of Darlene Love","spotify:artist:391oLRVmoTkumiN79HkTWu","Darlene Love","2011","https://i.scdn.co/image/ab67616d0000b273918bde3aceca4bc0b65ee7fc","1","6","166053","https://p.scdn.co/mp3-preview/661a1b4292084d63a21aeb781a1f0203600e4839?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:6FEKEO3y7QFcMwoGeR0GtU","Crimson & Clover","spotify:artist:01hRNr3yF5bYnPq4wZ88iI","Tommy James & The Shondells","spotify:album:5IL9KRDDd1L4m6f9SKS0yN","Tommy James and The Shondells: Anthology","spotify:artist:01hRNr3yF5bYnPq4wZ88iI","Tommy James & The Shondells","1989","https://i.scdn.co/image/ab67616d0000b273d5813bb286cda88335ad5d1e","1","19","209800","https://p.scdn.co/mp3-preview/bd7ba8c5bde7d79332c06284dcb2bbd7beca6ef0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:6iGU74CwXuT4XVepjc9Emf","God Only Knows - Mono / Remastered","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","spotify:album:6GphKx2QAPRoVGWE9D7ou8","Pet Sounds (Original Mono & Stereo Mix Versions)","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","1966-06-16","https://i.scdn.co/image/ab67616d0000b273bde8dfd1922129f3d9e3732f","1","8","173040","https://p.scdn.co/mp3-preview/9f506e766952b771dd69cae2d1a61aacf20ebaa0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:2duPMDrCtI7XmFK8P3bILq","L-O-V-E","spotify:artist:7v4imS0moSyGdXyLgVTIV7","Nat King Cole","spotify:album:02uBH1eZ0GQRYw9GoE9Oiu","The Extraordinary","spotify:artist:7v4imS0moSyGdXyLgVTIV7","Nat King Cole","2014-05-23","https://i.scdn.co/image/ab67616d0000b27310e0d74909f22b9b1c65b783","1","1","153040","","false","0","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:7GHf8dQ2wA71wYOuRsQCZP","Rhythm of the Rain","spotify:artist:6qF0CJP412Gd50Rn1sFg2o","The Cascades","spotify:album:0JdsCjqgkPenYahT4NoE17","Rhythm Of The Rain","spotify:artist:6qF0CJP412Gd50Rn1sFg2o","The Cascades","1963","https://i.scdn.co/image/ab67616d0000b273d5122126000e5fa612bdf8ac","1","12","146360","https://p.scdn.co/mp3-preview/f3161f5f6ab07b65c05ce7f4f33c337956a34e46?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:2csA2nDUNR5TfQEn1I7nt4","September In The Rain","spotify:artist:32LHRiof0sa4taYew9i3Fa","Dinah Washington","spotify:album:1UMCHEE4nXBN2JLOgk7rQV","September In The Rain","spotify:artist:32LHRiof0sa4taYew9i3Fa","Dinah Washington","1961-01-01","https://i.scdn.co/image/ab67616d0000b27333a5cd1e1963752951c585d9","1","1","129333","https://p.scdn.co/mp3-preview/e5828a217883791d7fa049e96f79a7b5acc8cc4a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:6dfhF1BDGmhM69fnCb6wSC","America","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","spotify:album:3bzgbgiytguTDnwzflAZr2","Bookends","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","1968-04-03","https://i.scdn.co/image/ab67616d0000b273d8fb5b4308dc27f210064ef4","1","3","215293","https://p.scdn.co/mp3-preview/e7f7d38624247155c573b7f24fdd937fbd70bae0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:3xjaiUvS1ilQFVR5WtzxX5","Pale Blue Eyes","spotify:artist:1nJvji2KIlWSseXRSlNYsC","The Velvet Underground","spotify:album:1aERiG8Qvs5LgxplWi3fkL","The Velvet Underground","spotify:artist:1nJvji2KIlWSseXRSlNYsC","The Velvet Underground","1969-03","https://i.scdn.co/image/ab67616d0000b273885e14a3120eac33c70f05ae","1","4","341466","","false","0","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:3k63RLvRgkgPGx0keOH3P6","Different Drum","spotify:artist:2X9nnux4eS3CFBDSjcnoBQ, spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc","Stone Poneys, Linda Ronstadt","spotify:album:2FrEXjdS2mZO6sx6pA5MbY","Evergreen, Vol.2","spotify:artist:2X9nnux4eS3CFBDSjcnoBQ","Stone Poneys","1967-06-05","https://i.scdn.co/image/ab67616d0000b273c465648512fddfe4c91f0248","1","7","159973","https://p.scdn.co/mp3-preview/f90cfecc0c8505eb185870c74c387580390851c0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:3m7V717IKZqZLW5qUIOxdD","Hey Jude - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:1cTeNkeINtXiaMLlashAKs","The Beatles 1967 - 1970 (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1973-04-02","https://i.scdn.co/image/ab67616d0000b2736e3d3c964df32136fb1cd594","1","13","431333","https://p.scdn.co/mp3-preview/53c66e1e9d9488e1d8f26efc74b890707b625b7c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:70UvKFI48DAQ2suS58bu5l","Where The Boys Are","spotify:artist:3EY5DxGdy7x4GelivOjS2Q","Connie Francis","spotify:album:5LzeNR0ssOIfaUpNQbthH9","Gold","spotify:artist:3EY5DxGdy7x4GelivOjS2Q","Connie Francis","2005-06-14","https://i.scdn.co/image/ab67616d0000b273c9a04e077308f223269e240f","1","19","157586","https://p.scdn.co/mp3-preview/c946cb6a770541bcdb00647c457057bbdf82227a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:716ee4WXvayYh2RnB2fN1F","Fly Me To The Moon - Remastered 2008","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0, spotify:artist:2jFZlvIea42ZvcCw4OeEdA","Frank Sinatra, Count Basie","spotify:album:54jgcQieeiqZEuA8fb5CsZ","Nothing But The Best (Remastered)","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","2008-01-01","https://i.scdn.co/image/ab67616d0000b2733985771409574cc3508f730a","1","8","147520","","false","0","spotify:user:","2021-05-20T22:02:00Z"
"spotify:track:6ys9oyFvw7FXbs5UMZ7I7s","Twistin' the Night Away","spotify:artist:6hnWRPzGGKiapVX1UCdEAC","Sam Cooke","spotify:album:3Seie4YIVLWtPw2hQrouNY","The Man Who Invented Soul","spotify:artist:6hnWRPzGGKiapVX1UCdEAC","Sam Cooke","2000-09-26","https://i.scdn.co/image/ab67616d0000b273cdea00c6905f588e1f72ccad","2","26","159893","https://p.scdn.co/mp3-preview/ef09545f9a7ff42739eef4d3b436a9305fedc27a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:","2021-05-20T22:02:00Z"
