"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:5oVQxiedho0po45yWHofIR","Best Problem","spotify:artist:54tv11ndFfiqXiR03PwdlB","Adam Melchor","spotify:album:1YRyAjsB08BYLAGB4oLPV2","Melchor Lullaby Hotline Vol. 1","spotify:artist:54tv11ndFfiqXiR03PwdlB","Adam Melchor","2021-03-19","https://i.scdn.co/image/ab67616d0000b273667b8d322e53ea20b312e9c4","1","8","238786","https://p.scdn.co/mp3-preview/4d5f8ceff4645a3b12890ec391c94c5e7e6df43a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:avl7949","2021-09-16T14:57:48Z"
"spotify:track:3EDZQ1fOeUxRllwEkeN63N","itsjustmyheart (voice memo)","spotify:artist:54tv11ndFfiqXiR03PwdlB","Adam Melchor","spotify:album:1YRyAjsB08BYLAGB4oLPV2","Melchor Lullaby Hotline Vol. 1","spotify:artist:54tv11ndFfiqXiR03PwdlB","Adam Melchor","2021-03-19","https://i.scdn.co/image/ab67616d0000b273667b8d322e53ea20b312e9c4","1","11","206373","https://p.scdn.co/mp3-preview/7ba2894ccab2d1afd60b37de870ef752188524c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:avl7949","2021-09-16T14:57:52Z"
"spotify:track:4qeHV9T5N3S7KAKryZQp8s","Older","spotify:artist:5IH6FPUwQTxPSXurCrcIov","Alec Benjamin","spotify:album:7Hz2GKXQniSyGHdNjRs7PP","Older","spotify:artist:5IH6FPUwQTxPSXurCrcIov","Alec Benjamin","2021-09-17","https://i.scdn.co/image/ab67616d0000b2731406fd3b73bc1d6f567e8eb8","1","1","164399","https://p.scdn.co/mp3-preview/b63441f734982b339f47ac24a387cfbc90dde99d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:avl7949","2021-09-17T17:22:37Z"
"spotify:track:3wnYIZF58S7PSiGkUY52nI","A good childhood","spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd","flora cash","spotify:album:16herEzIppMwsUnkBCe2v5","A good childhood","spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd","flora cash","2021-09-17","https://i.scdn.co/image/ab67616d0000b273e9bba5968e8427ca1a5ab272","1","1","207730","https://p.scdn.co/mp3-preview/32e50431cf8095c5df38efdebd61f1daecfa6102?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:avl7949","2021-09-17T17:22:40Z"
"spotify:track:2cMOFBM3yX5ntYPkayvKPc","Out of My Hands","spotify:artist:3FddvE2NYrGSS0g0cMy8om","Fox Royale","spotify:album:245d5Tm6FfK9n2tFmpFQv7","Out of My Hands","spotify:artist:3FddvE2NYrGSS0g0cMy8om","Fox Royale","2020-08-21","https://i.scdn.co/image/ab67616d0000b273b2dff1e2458316ebe890edc6","1","1","146413","https://p.scdn.co/mp3-preview/91b2a9a79bbeb8ba6236dfb7896b197c5c588a9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:avl7949","2021-09-20T20:12:16Z"
"spotify:track:6cLB090nWRtdMYNNPHO6UM","I Love You, I Love You. It's Disgusting","spotify:artist:7EGdqeEDe7WMqOVyDFUYyo","Broadside","spotify:album:58oiBtnBtqmiHPJ2KymbpY","Paradise","spotify:artist:7EGdqeEDe7WMqOVyDFUYyo","Broadside","2017-06-16","https://i.scdn.co/image/ab67616d0000b2733314c9e86c1c90309fc74187","1","11","189899","https://p.scdn.co/mp3-preview/6a72fb4efd73045aa6378c953abf273ef6d415bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:avl7949","2021-09-24T23:50:13Z"
"spotify:track:5eMzR6D1oiZd6uPbYijJVs","DANDELION","spotify:artist:1rsgErnMZ2QvhZzBpEDTJS","Mr Gabriel","spotify:album:4C3Okl0eCT7wBlHWHB6ett","DANDELION","spotify:artist:1rsgErnMZ2QvhZzBpEDTJS","Mr Gabriel","2021-05-14","https://i.scdn.co/image/ab67616d0000b273532d60b9714a89b721236b10","1","1","183551","https://p.scdn.co/mp3-preview/baecc88a239a24c640f2e2bbcaa2946fcc0fc9e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:avl7949","2021-09-24T23:50:15Z"
"spotify:track:5QnivUhXof6Rpwt1AhYt6k","Festival Grrrl","spotify:artist:4pUTqbCooh6DuJKvukaSQH","Ivy Mono","spotify:album:3X58XfXoyGFBAaM1MySFRt","Festival Grrrl","spotify:artist:4pUTqbCooh6DuJKvukaSQH","Ivy Mono","2018-10-18","https://i.scdn.co/image/ab67616d0000b2737f69e100c86f3ee0cfbb6235","1","1","200503","https://p.scdn.co/mp3-preview/0a1ae73656e01c1b20edd11ddfd9a7ef1e4e7b85?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:avl7949","2021-09-24T23:50:17Z"
"spotify:track:1CXeNAaiWBBOkpstvC8WJp","Trace","spotify:artist:1xSJzHEuspH8nnPVQfBtRO","Micah Marcos","spotify:album:6PKlGDcpv9kqbJewGNAgwe","Trace","spotify:artist:1xSJzHEuspH8nnPVQfBtRO","Micah Marcos","2019-03-22","https://i.scdn.co/image/ab67616d0000b273627e43c7aa1eafbb68045bb3","1","1","171928","https://p.scdn.co/mp3-preview/217604cbf8d51d08eeef849abf6f84ce60059d3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:avl7949","2021-09-24T23:50:18Z"
"spotify:track:3FeVmId7tL5YN8B7R3imoM","My Universe","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","Coldplay, BTS","spotify:album:39McjovZ3M6n5SFtNmWTdp","My Universe","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","Coldplay, BTS","2021-09-24","https://i.scdn.co/image/ab67616d0000b273eda22390e79ef5e8f070b124","1","1","228000","https://p.scdn.co/mp3-preview/73bbc165dc2883cc59a0c8b46700af11eba03bc7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","93","spotify:user:avl7949","2021-09-24T23:50:31Z"
"spotify:track:29Xdknl9fhRsV0oOYyQOKy","You're the One","spotify:artist:0Ma8KxtvoIDSU5fHtuTS9F","The Vogues","spotify:album:6gQAZg2DCWSjFnFaRzr4O5","The Vogues","spotify:artist:0Ma8KxtvoIDSU5fHtuTS9F","The Vogues","2009-01-01","https://i.scdn.co/image/ab67616d0000b273526603f637abbb18655e5683","1","2","131440","https://p.scdn.co/mp3-preview/fe1a3d55a6366bab6fc5080fbd50115002f2bc8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:avl7949","2021-09-27T02:03:22Z"
"spotify:track:4mGJcOKQhmISIWgQ3xCiLB","Til I Forget About You","spotify:artist:0GWCNkPi54upO9WLlwjAHd","Big Time Rush","spotify:album:2RjFzASjHZG1lUbCKqUahx","BTR","spotify:artist:0GWCNkPi54upO9WLlwjAHd","Big Time Rush","2010-10-11","https://i.scdn.co/image/ab67616d0000b27350acd1f66ebd5b84630c7129","1","1","237946","https://p.scdn.co/mp3-preview/d123552d0f4e48aef1111590c50f0039d372f7e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:avl7949","2021-10-02T02:36:17Z"
"spotify:track:76iyBw2Q1HAnnR2SVYa6iL","We Are","spotify:artist:0GWCNkPi54upO9WLlwjAHd","Big Time Rush","spotify:album:2G4kkolVlo7QhPFcIvlda9","24/seven","spotify:artist:0GWCNkPi54upO9WLlwjAHd","Big Time Rush","2013-06-10","https://i.scdn.co/image/ab67616d0000b273c7f307746b8192fef892c94f","1","10","225506","https://p.scdn.co/mp3-preview/95dd4863953d05e5ceafd6664544341c78d660d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:avl7949","2021-10-02T02:36:20Z"
"spotify:track:2uam91rxWQIlJkYMIlI21o","The Idea Of You","spotify:artist:1adGvsK8A0XG2D18ufk7fZ","Hayd","spotify:album:1GknYqyoJ7ZHn8ch5PJipt","Changes - EP","spotify:artist:1adGvsK8A0XG2D18ufk7fZ","Hayd","2021-09-17","https://i.scdn.co/image/ab67616d0000b273aadad72b1e84839f27c42590","1","3","181075","https://p.scdn.co/mp3-preview/cfb8f18cf5301c876f66dcfe3e7ac3a49533f4e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:avl7949","2021-10-02T02:36:27Z"
"spotify:track:0o4z9a1hPLutLeNY68wdgg","Video Game","spotify:artist:1yzsj3y6dbpXYqk3DPPl63","ICELANDIA","spotify:album:3ebINvMV9ZlwSwFNvK3vTJ","Video Game","spotify:artist:1yzsj3y6dbpXYqk3DPPl63","ICELANDIA","2021-01-22","https://i.scdn.co/image/ab67616d0000b2734e4f62868628a8466e773e73","1","1","181010","https://p.scdn.co/mp3-preview/d4e31fc253f59367956fd969cecf942239ebafc0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:avl7949","2021-10-02T02:36:30Z"
